DatGeracaoConjuntoDados,Codcvnarr,AnmArrecadacao,DatVencimentoTitulo,DatIncidenciaMultaMora,DatPagamentoTitulo,QtdDiasEmAtraso,SigNomAgente,NumCPFCNPJ,NomEmpreendimento,NumProcessoSIC,NumAutoInfracao,DscSituacaoArrecadacao,DscSituacaoCredito,VlrPcpPrvArr,VlrTotPvrArr,VlrTotPagArr,VlrTotDifPvrPagArr,VlrSelic
2024-09-10,2940946,202202,2022-03-06,2023-04-23,2023-06-12,463.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Quitada pela conciliação automática,Parcelamento,539836.08,623834.57,623834.57,0.0,0.2951
2024-09-10,2940946,202202,2025-07-07,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2940946,202202,2024-07-15,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0187
2024-09-10,1590275,201311,2013-11-20,2014-02-20,2014-02-17,89.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000059322012,126/2013-SFF,Quitada pela conciliação automática,Quitada,40000.0,41056.0,41056.0,0.0,0.9749
2024-09-10,2940946,202202,2026-07-01,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2940946,202202,2025-10-18,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2940946,202202,2024-10-26,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2940946,201612,2017-02-17,2017-09-22,2017-09-21,216.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000053392013,0068/2016-SFF,Quitada pela conciliação automática,Quitada,142574.99,151386.12,151386.12,0.0,0.586
2024-09-10,2940946,202202,2026-10-12,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2940946,202202,2026-12-02,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2940946,202206,2022-06-24,2022-10-20,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000044302021,0010/2022-SFE,Pendente de quitação,Suspenso COM Seguro Garantia,45164853.57,65832290.56,,65832290.56,0.2663
2024-09-10,2600226,201012,2011-11-17,2014-07-04,2015-05-11,1271.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,144794.45,144794.45,0.0,1.137
2024-09-10,2940946,201102,2011-03-10,2011-03-11,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000055292009,025/2011-SFF,Pendente de quitação,Parcelamento PRF  ,12107780.65,29099840.01,,29099840.01,1.2121
2024-09-10,2940946,201902,2019-03-03,2021-03-20,2021-03-29,757.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201800029004725,0001/2019-AGR,Quitada pela conciliação automática,Quitada,5686950.97,6158399.21,6158399.21,0.0,0.4329
2024-09-10,1590275,201012,2011-03-22,2014-07-04,2014-09-10,1268.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,137207.64,137207.64,0.0,1.2121
2024-09-10,1590275,201012,2011-02-20,2014-07-04,2014-08-11,1268.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,136316.88,136316.88,0.0,1.2213
2024-09-10,1590275,201206,2012-07-11,2012-11-08,2012-11-05,117.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000031942011,064/2012-SFF,Quitada pela conciliação automática,Quitada,302291.02,310876.08,310876.08,0.0,1.0756
2024-09-10,1590275,201012,2011-01-07,2014-01-09,2013-12-30,1088.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100212011,0016/2010-AGR,Quitada pela conciliação automática,Quitada,509285.3,644144.05,644144.05,0.0,1.2297
2024-09-10,1590275,200909,2009-09-19,2011-03-07,2011-12-29,831.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000062532010,040/2009-AGR,Quitação manual,Quitada,8548550.42,12574575.73,12574575.73,0.0,1.3528
2024-09-10,1590275,201002,2010-02-22,2010-07-30,2011-12-29,675.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000071102008,006/2010-SFF,Quitação manual,Quitada,564372.25,807616.69,807616.69,0.0,1.3195
2024-09-10,1590275,200811,2008-12-14,2008-12-15,2008-12-11,-3.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000086002008,160/2008/2008-SFF,Quitação manual,Quitada,24639.1,24639.1,24639.1,0.0,1.427
2024-09-10,2940946,201504,2015-04-22,2018-03-12,2018-03-12,1055.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201400029005955,0001/2015-AGR,Quitada pela conciliação automática,Quitada,3910147.68,5222784.26,5222784.26,0.0,0.8255
2024-09-10,2600226,201510,2015-11-04,2016-01-28,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000033982015,0117/2015-SFE,Cancelada,Cancelada,0.0,0.0,,0.0,0.7492
2024-09-10,1590275,201012,2011-04-21,2014-07-04,2014-10-10,1268.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,138139.35,138139.35,0.0,1.2037
2024-09-10,2940946,201004,2010-05-09,2013-04-15,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200082772010,0003/2010-AGR,Pendente de quitação,Convertido em TAC  ,2273.52,5658.79,,5658.79,1.2977
2024-09-10,2940946,201604,2016-04-20,2017-09-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201600029000903,0001/2016-AGR,Pendente de quitação,Suspenso COM Seguro Garantia,22965972.77,43316121.24,,43316121.24,0.6948
2024-09-10,1590275,200812,2009-01-01,2009-05-04,2011-12-29,1092.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000050392008,169/2008-SFF,Quitação manual,Quitada,323142.66,500030.95,500030.95,0.0,1.4165
2024-09-10,1590275,200705,2007-05-24,2008-04-06,2012-05-16,1819.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000023942006,025/2007-SFF,Quitação manual,Quitada,4903618.04,7502826.91,7502826.91,0.0,1.6157579503671553
2024-09-10,1590275,200501,2005-01-22,2007-11-10,2012-05-16,2671.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000032952004,004/2005-SFF,Quitação manual,Quitada,1623388.52,3300411.02,3300411.02,0.0,2.11698955290332
2024-09-10,1590275,200908,2009-09-09,2011-05-08,2012-05-16,980.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000062392010,037/2009-AGR,Quitação manual,Quitada,4386961.45,6667830.45,6661600.96,6229.49,1.3528
2024-09-10,1590275,200906,2012-05-17,2012-05-31,2012-05-21,4.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000049382010,030/2009-AGR,Quitação manual,Quitada,11743.15,11743.15,11743.15,0.0,1.0888
2024-09-10,1590275,200907,2009-07-19,2011-04-18,2012-05-16,1032.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000056982010,031/2009-AGR,Quitação manual,Quitada,10039976.6,15426222.88,15411966.11,14256.77,1.3666
2024-09-10,1590275,200907,2012-05-17,2012-05-31,2012-05-21,4.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000056982010,031/2009-AGR,Quitação manual,Quitada,14256.77,14256.77,14256.77,0.0,1.0888
2024-09-10,1590275,201207,2012-08-02,2012-11-09,2012-11-08,98.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000057742012,082/2012-SFF,Quitada pela conciliação automática,Quitada,498109.87,508819.23,508819.23,0.0,1.0687
2024-09-10,2940946,201302,2013-03-28,2013-03-17,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000059742011,0001/2013-AGR,Pendente de quitação,Convertido em TAC  ,2361147.73,5244345.23,,5244345.23,1.0298
2024-09-10,2940946,201903,2019-04-04,2021-04-29,2021-04-27,754.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201800029007730,0002/2019-AGR,Quitada pela conciliação automática,Quitada,891651.38,962715.99,962715.99,0.0,0.4277
2024-09-10,1590275,201009,2010-10-09,2013-08-19,2013-08-19,1045.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000024472013,0009/2010-AGR,Quitada pela conciliação automática,Quitada,875381.53,1104118.72,1104118.72,0.0,1.2557
2024-09-10,2600226,201012,2011-06-20,2014-07-04,2015-01-09,1299.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,140954.97,140954.97,0.0,1.1842
2024-09-10,1590275,200908,2012-05-17,2012-05-31,2012-05-21,4.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000062392010,037/2009-AGR,Quitação manual,Quitada,6229.49,6229.49,6229.49,0.0,1.0888
2024-09-10,2940946,202202,2026-08-22,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,1590275,201101,2011-01-20,2012-09-15,2011-12-29,343.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000001902011,001/2011-SFF,Quitada pela conciliação automática,Quitada,648086.33,648086.33,1339684.53,-691598.2,1.2297
2024-09-10,2600226,201012,2011-07-20,2014-07-04,2014-12-10,1239.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,139972.07,139972.07,0.0,1.1745
2024-09-10,1590275,201012,2011-01-21,2014-07-04,2014-07-31,1287.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,135344.21,135344.21,0.0,1.2297
2024-09-10,1590275,201012,2011-01-01,2014-07-04,2014-06-26,1272.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitação manual,Quitada,102386.12,134504.65,134504.65,0.0,1.2297
2024-09-10,1590275,201207,2012-07-29,2013-05-23,2013-05-21,296.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000029942012,078/2012-SFF,Quitada pela conciliação automática,Quitada,1245274.68,1322357.18,1322357.18,0.0,1.0756
2024-09-10,2600226,201410,2014-10-19,2016-08-26,2016-08-25,676.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201400029002630,0006/2014-AGR,Quitada pela conciliação automática,Quitada,8806.18,10831.6,10831.6,0.0,0.881
2024-09-10,2940946,201512,2016-01-23,2017-07-27,2017-07-26,550.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201500029002754,0006/2015-AGR,Quitada pela conciliação automática,Quitada,486524.27,577407.0,577407.0,0.0,0.727
2024-09-10,2600226,201012,2011-05-21,2014-07-04,2014-11-18,1277.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,139112.02,139112.02,0.0,1.1938
2024-09-10,1590275,200908,2009-09-09,2009-09-10,2013-04-11,1310.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200082692010,024/2009-AGR,Quitada pela conciliação automática,Quitada,22304.28,34192.47,34192.47,0.0,1.3528
2024-09-10,2940946,201504,2015-05-09,2017-11-19,2017-11-17,923.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201400029005040,0002/2015-AGR,Quitada pela conciliação automática,Quitada,3004891.24,3918979.16,3918979.16,0.0,0.8156
2024-09-10,1590275,200907,2009-09-03,2010-02-21,2010-03-08,186.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000052512009,072/2009-SFF,Quitada pela conciliação automática,Quitada,66912.85,69723.84,69723.84,0.0,1.3528
2024-09-10,2940946,201203,2012-03-28,2012-03-29,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485340036672013,005/2012-AGR,Pendente de quitação,Convertido em TAC  ,9390243.85,21546853.54,,21546853.54,1.1033
2024-09-10,2940946,201202,2012-02-16,2012-02-17,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485340011852012,0004/2012-AGR,Pendente de quitação,Convertido em TAC  ,1045894.41,2408485.65,,2408485.65,1.1115
2024-09-10,2600226,201407,2014-07-20,2017-02-25,2017-02-24,950.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201400029001244,0002/2014-AGR,Quitada pela conciliação automática,Quitada,635566.59,841235.94,841235.94,0.0,0.9083
2024-09-10,1590275,201207,2012-07-22,2013-03-28,2013-03-21,242.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000025332012,112/2012-SFE,Quitada pela conciliação automática,Quitada,1257105.91,1320338.34,1320338.34,0.0,1.0756
2024-09-10,2600226,201012,2011-10-18,2014-07-04,2015-04-10,1270.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,143821.79,143821.79,0.0,1.1456
2024-09-10,2600226,201012,2011-09-18,2014-07-04,2015-03-10,1269.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,142756.97,142756.97,0.0,1.1544
2024-09-10,2600226,201012,2011-08-19,2014-07-04,2015-02-10,1271.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100222011,015/2010-AGR,Quitada pela conciliação automática,Quitada,102386.12,141917.4,141917.4,0.0,1.1638
2024-09-10,2940946,201609,2016-09-21,2016-12-04,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485360054152016,0008/2016-SFF,Pendente de quitação,Suspenso COM Seguro Garantia,2079399.26,3803221.24,,3803221.24,0.6377
2024-09-10,2940946,202202,2024-05-25,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0357
2024-09-10,1590275,201206,2012-07-11,2012-11-08,2012-11-05,117.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000044622011,065/2012-SFF,Quitada pela conciliação automática,Quitada,201527.02,207250.39,207250.39,0.0,1.0756
2024-09-10,2600226,201409,2014-10-10,2016-02-12,2016-02-11,489.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201400029005205,0004/2014-AGR,Quitada pela conciliação automática,Quitada,108544.42,126345.7,126345.7,0.0,0.881
2024-09-10,2940946,201807,2018-08-16,2019-09-22,2019-09-25,405.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201700029006125,0002/2018-AGR,Quitada pela conciliação automática,Quitada,4699723.81,5094970.58,5094970.58,0.0,0.4678
2024-09-10,2940946,200905,2009-11-26,2012-01-01,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000009242012,0004/2009-AGR,Pendente de quitação,Convertido em TAC  ,553847.97,1401567.67,,1401567.67,1.3393
2024-09-10,2940946,201011,2010-12-01,2013-06-13,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100232011,0012/2010-AGR,Pendente de quitação,Convertido em TAC  ,7330519.19,17810229.43,,17810229.43,1.2383
2024-09-10,1590275,201206,2012-07-11,2012-11-08,2012-11-05,117.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000002522012,066/2012-SFF,Quitada pela conciliação automática,Quitada,201527.02,207250.39,207250.39,0.0,1.0756
2024-09-10,2940946,201112,2012-01-06,2012-01-07,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200014622012,0009/2011-AGR,Pendente de quitação,Convertido em TAC  ,8538583.93,19726690.46,,19726690.46,1.119
2024-09-10,1590275,201204,2012-05-17,2012-05-18,2012-05-16,-1.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000013692010,025/2012-SFF,Quitada pela conciliação automática,Quitada,70362.85,70362.85,70362.85,0.0,1.0888
2024-09-10,1590275,201106,2011-06-26,2011-11-11,2011-12-29,186.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000078542008,037/2011-SFF,Quitada pela conciliação automática,Quitada,23623.74,23623.74,25013.47,-1389.73,1.1842
2024-09-10,1590275,200906,2009-07-19,2011-05-07,2012-05-16,1032.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000049382010,030/2009-AGR,Quitação manual,Quitada,8269824.75,12706420.33,12694677.18,11743.15,1.3666
2024-09-10,1590275,200812,2009-01-01,2009-04-04,2009-06-25,175.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000053082008,170/2008-SFF,Quitação manual,Quitada,16157.13,17005.29,16157.03,848.26,1.4165
2024-09-10,1590275,200812,2009-06-26,2009-07-09,2009-07-06,10.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000053082008,170/2008-SFF,Quitada pela conciliação automática,Quitada,848.26,849.44,849.44,0.0,1.3745
2024-09-10,2940946,201308,2013-08-11,2013-08-12,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,201300029001488,1005/2013-AGR,Pendente de quitação,Convertido em TAC  ,161623.97,353730.22,,353730.22,0.9973
2024-09-10,2940946,201007,2010-07-29,2011-11-17,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200082782010,0006/2010-AGR,Pendente de quitação,Convertido em TAC  ,453506.58,1121295.02,,1121295.02,1.2812
2024-09-10,2940946,201008,2010-09-12,2013-03-22,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100082011,0008/2010-AGR,Pendente de quitação,Convertido em TAC  ,10168313.13,24964225.57,,24964225.57,1.2638
2024-09-10,2940946,201111,2011-12-03,2011-12-04,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200124142011,0008/2011-AGR,Pendente de quitação,Convertido em TAC  ,127300.8,295236.02,,295236.02,1.1279
2024-09-10,2600226,201601,2016-02-03,2016-07-08,2016-07-07,155.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000033982015,0008/2016-SFE,Quitada pela conciliação automática,Quitada,64094.95,67613.76,67613.76,0.0,0.717
2024-09-10,2940946,201212,2013-01-12,2013-01-13,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485340036652013,011/2012-AGR,Pendente de quitação,Convertido em TAC  ,233072.75,520101.84,,520101.84,1.0402
2024-09-10,2940946,201211,2012-12-02,2013-05-31,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485340036662013,009/2012-AGR,Pendente de quitação,Convertido em TAC  ,8224791.92,18402971.92,,18402971.92,1.0462
2024-09-10,2940946,201506,2015-07-10,2017-03-11,2017-03-07,606.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000067382014,0069/2015-SFE,Quitada pela conciliação automática,Quitada,10870.66,13230.68,13230.68,0.0,0.7931
2024-09-10,2940946,200910,2009-10-16,2011-06-19,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000002742011,041/2009-AGR,Pendente de quitação,Parcelamento PRF  ,7920824.97,20096717.11,,20096717.11,1.3459
2024-09-10,2940946,202202,2024-09-04,2023-04-23,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,202100029004425,0001/2022-AGR,Pendente de quitação,Parcelamento,539836.08,694445.13,,694445.13,0.0
2024-09-10,2600226,201004,2010-05-01,2014-11-07,2014-11-06,1650.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200082762010,0002/2010-AGR,Quitada pela conciliação automática,Quitada,786181.83,1121645.62,1121645.62,0.0,1.2977
2024-09-10,1590275,201303,2013-04-10,2013-06-30,2013-07-05,86.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000033622012,034/2013-SFF,Quitada pela conciliação automática,Quitada,151997.28,157362.78,157362.78,0.0,1.0237
2024-09-10,2940946,201108,2011-08-11,2011-08-12,,,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485200100102011,0007/2011-AGR,Pendente de quitação,Convertido em TAC  ,2839772.11,6687947.29,,6687947.29,1.1638
2024-09-10,1590275,201308,2013-09-14,2013-12-29,2013-12-27,104.0,EQUATORIAL GO ENERGIA GOIAS	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,1543032000104,-,485000023922012,079/2013-SFF,Quitada pela conciliação automática,Quitada,342000.0,350652.6,350652.6,0.0,0.9902
