Data_Geracao,Cod_Arrecadacao,Ano_Arrecadacao,Data_Vencimento,Data_Multa,Data_Pagamento,Dias_Em_Atraso,Nome_Agente,Num_Auto_Infracao,Situacao_Arrecadacao,Situacao_Credito,Valor_Principal,Valor_Total,Valor_Pago,Valor_Diferenca,Taxa_Selic,Atraso_Pagamento
2024-09-10,2940946,202008,2019-07-17,2020-11-19,2020-11-19,491.0,JTE JAURU TRANSMISSORA DE ENERGIA S.A,0018/2019-SFE,Quitada pela conciliação automática,Quitada,140125.23,147972.24,147972.24,0.0,0.4119,Sim
2024-09-10,1590275,201212,2012-12-31,2013-01-03,2012-12-28,-3.0,JTE JAURU TRANSMISSORA DE ENERGIA S.A,129/2012-SFF,Quitada pela conciliação automática,Quitada,2000.0,2000.0,2000.0,0.0,1.0402,Não
2024-09-10,1590275,201405,2014-05-24,2014-09-25,,0.0,JTE JAURU TRANSMISSORA DE ENERGIA S.A,1009/2014-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,0.926,Não
2024-09-10,1590275,201010,2010-11-13,2012-04-15,2012-04-20,524.0,JTE JAURU TRANSMISSORA DE ENERGIA S.A,106/2010-SFE,Quitada pela conciliação automática,Quitada,95080.97,110793.46,110793.46,0.0,1.2476,Sim
2024-09-10,2600226,201308,2013-09-13,2014-11-06,2014-12-08,451.0,JTE JAURU TRANSMISSORA DE ENERGIA S.A,093/2013-SFF,Quitada pela conciliação automática,Quitada,66264.63,81936.22,81936.22,0.0,0.9902,Sim
2024-09-10,1590275,200902,2009-02-19,2009-02-20,2009-03-03,12.0,S.A. Leão Irmãos Açúcar e Álcool,015/2009-SFF,Quitação manual,Quitada,1416.69,1420.72,1420.72,0.0,1.4079,Sim
2024-09-10,2940946,201208,2012-08-26,2012-08-27,,0.0,S.A. Leão Irmãos Açúcar e Álcool,0092/2012-SFF,Pendente de quitação,CADIN e Inscrito em Dívida Ativa,4626.9,10456.79,,10456.79,1.0687,Não
2024-09-10,2940946,201604,2016-06-11,2016-06-12,,0.0,S.A. Leão Irmãos Açúcar e Álcool,0036/2016-SFF,Pendente de quitação,Execução Fiscal,16945.39,31576.04,,31576.04,0.6721,Não
2024-09-10,1590275,200403,2004-03-18,2007-10-28,2009-06-10,1910.0,Ruttmann e Filhos Ltda.,004/2004-SFG,Quitada pela conciliação automática,Quitada,5294.78,10788.67,10788.67,0.0,2.3499473094193397,Sim
2024-09-10,1590275,201107,2011-09-02,2011-09-03,2011-08-30,-3.0,SPE PEIXE ENERGIA S/A,042/2011-SFF,Quitada pela conciliação automática,Quitada,21051.64,21051.64,21051.64,0.0,1.1544,Não
2024-09-10,2940946,201407,2014-08-07,2017-03-23,,0.0,USINA TERMELÉTRICA DE ANÁPOLIS LTDA,0001/2014-AGR,Pendente de quitação,CADIN e Inscrito em Dívida Ativa,260011.43,543657.9,,543657.9,0.8996,Não
2024-09-10,2940946,202109,2021-09-22,2021-09-13,2021-09-20,-2.0,USINA TERMELÉTRICA DE ANÁPOLIS LTDA,0063/2021-SFG,Quitada pela conciliação automática,Quitada,8827.16,6620.37,6620.37,0.0,0.3378,Não
2024-09-10,2940946,202006,2020-07-26,2020-07-17,,0.0,USINA TERMELÉTRICA DE ANÁPOLIS LTDA,0001/2020-AGR,Pendente de quitação,Inadimplente,139215.9,217455.24,,217455.24,0.3707,Não
2024-09-10,2940946,202303,2023-04-12,2023-08-31,,0.0,USINA TERMELÉTRICA DE ANÁPOLIS LTDA,0005/2023-SFG,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,122416.66,165507.32,,165507.32,0.1607,Não
2024-09-10,2600226,201503,2015-03-21,2015-08-29,2015-08-28,160.0,ENERGÉTICA ÁGUAS DA PEDRA S.A.,0003/2015-SFG,Quitada pela conciliação automática,Quitada,162658.03,171099.98,171099.98,0.0,0.835,Sim
2024-09-10,1590275,201103,2011-04-13,2012-12-02,2012-11-30,597.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,029/2011-SFF,Quitada pela conciliação automática,Quitada,775630.71,897016.92,897016.92,0.0,1.2037,Sim
2024-09-10,1590275,201305,2013-06-13,2013-12-09,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,055/2013-SFF,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,1.0116,Não
2024-09-10,1590275,201101,2011-01-24,2013-03-08,2013-03-07,773.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,321/2011-ARSE,Quitada pela conciliação automática,Quitada,512706.37,617503.55,617503.55,0.0,1.2297,Sim
2024-09-10,1590275,201205,2012-05-24,2013-03-10,2013-03-11,291.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,379/2012-ARSE,Quitada pela conciliação automática,Quitada,16168.32,17195.01,17195.01,0.0,1.0888,Sim
2024-09-10,2940946,202108,2021-09-21,2021-09-12,2021-09-21,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0002/2021-ARSE,Quitação manual,Quitada,9952480.13,9952480.13,7464360.1,2488120.03,0.3378,Não
2024-09-10,1590275,201405,2014-06-13,2014-06-14,2014-06-13,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0013/2014-ARSE,Quitada pela conciliação automática,Quitada,167758.59,167758.59,167758.59,0.0,0.9178,Não
2024-09-10,2940946,201803,2018-04-14,2020-02-22,2020-02-14,671.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0003/2018-ARSE,Quitada pela conciliação automática,Quitada,406331.49,452287.58,452287.58,0.0,0.4893,Sim
2024-09-10,2940946,201608,2016-09-01,2017-11-16,2017-12-11,466.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0020/2016-ARSE,Quitada pela conciliação automática,Quitada,1777021.82,2164057.17,2164057.17,0.0,0.6377,Sim
2024-09-10,1590275,200808,2008-08-29,2008-08-30,2009-11-12,440.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,262/TN 1351/2006/2008-ARSE,Quitação manual,Quitada,160000.0,181894.44,181894.44,0.0,1.4619020058231118,Sim
2024-09-10,2600226,201303,2013-03-23,2015-06-21,2015-06-18,817.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0001/2013-ARSE,Quitada pela conciliação automática,Quitada,27803.47,34037.01,34037.01,0.0,1.0298,Sim
2024-09-10,1590275,200604,2006-04-29,2011-11-13,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0219/2006-ARSE,Cancelada,Cancelada,0.0,0.0,,0.0,1.789994050867715,Não
2024-09-10,2600226,201505,2015-06-12,2016-09-04,2016-08-31,446.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0009/2015-ARSE,Quitada pela conciliação automática,Quitada,279590.19,322619.12,322619.12,0.0,0.8049,Sim
2024-09-10,2940946,201809,2018-10-10,2021-07-08,2021-07-15,1009.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0004/2018-ARSE,Quitada pela conciliação automática,Quitada,353569.94,395149.76,395149.76,0.0,0.4577,Sim
2024-09-10,1590275,201111,2011-11-26,2011-11-27,2011-11-28,2.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,356/TN 2201/2011/2011-ARSE,Quitada pela conciliação automática,Quitada,5748.43,5748.43,5748.43,0.0,1.137,Sim
2024-09-10,2940946,202209,2022-10-02,2023-11-11,2023-11-17,411.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0013/2022-SFE,Quitada pela conciliação automática,Quitada,10470740.62,11898949.64,11898949.64,0.0,0.2234,Sim
2024-09-10,1590275,201301,2013-02-16,2013-02-17,2013-02-27,11.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,412/TN2390/2013-ARSE,Quitada pela conciliação automática,Quitada,14231.04,14653.7,14653.7,0.0,1.0353,Sim
2024-09-10,2600226,201304,2013-04-10,2017-02-09,2017-02-08,1400.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0003/2013-ARSE,Quitada pela conciliação automática,Quitada,1856739.15,2671847.64,2671847.64,0.0,1.0237,Sim
2024-09-10,2600226,201503,2015-03-28,2016-12-02,2016-11-25,608.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0004/2015-ARSE,Quitada pela conciliação automática,Quitada,479313.95,583708.53,583708.53,0.0,0.835,Sim
2024-09-10,2940946,201601,2016-02-27,2017-04-28,2017-04-27,425.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0001/2016-SFF,Quitada pela conciliação automática,Quitada,705210.25,812049.6,812049.6,0.0,0.717,Sim
2024-09-10,2940946,201705,2017-06-01,2017-09-16,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,1013/2017-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,0.5502,Não
2024-09-10,2600226,201303,2013-04-14,2016-07-21,2016-07-20,1193.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0427/2012-ARSE,Quitada pela conciliação automática,Quitada,1666016.93,2268448.65,2268448.65,0.0,1.0237,Sim
2024-09-10,1590275,200811,2008-11-29,2011-12-24,2011-12-23,1119.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,102/2008-SFF,Quitada pela conciliação automática,Quitada,8216114.78,11166237.81,11166237.81,0.0,1.4280163681198523,Sim
2024-09-10,2600226,201311,2013-12-08,2016-02-15,2016-02-15,799.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,1016/2013-ARSE,Quitada pela conciliação automática,Quitada,672872.64,841090.8,841090.8,0.0,0.967,Sim
2024-09-10,2940946,202108,2021-09-11,2021-09-23,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0002/2021-ARSE,Cancelada,Cancelada,2488120.03,2488120.03,,2488120.03,0.3378,Não
2024-09-10,2940946,201907,2019-08-22,2019-08-23,2019-08-22,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0007/2019-ARSE,Quitada pela conciliação automática,Quitada,640222.41,640222.41,640222.41,0.0,0.4069,Não
2024-09-10,2600226,201503,2015-03-28,2016-09-09,2016-09-06,528.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0003/2015-ARSE,Quitada pela conciliação automática,Quitada,789460.18,944352.27,944352.27,0.0,0.835,Sim
2024-09-10,1590275,201005,2010-06-09,2011-06-27,2011-06-22,378.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,065/2010-SFE,Quitada pela conciliação automática,Quitada,103126.02,114913.48,114913.48,0.0,1.2898,Sim
2024-09-10,2940946,201612,2016-12-23,2018-03-18,2018-03-16,448.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0027/2016-ARSE,Quitada pela conciliação automática,Quitada,3315031.7,3698912.37,3698912.37,0.0,0.6056,Sim
2024-09-10,2940946,201303,2013-03-16,2014-08-10,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0420/TN2394/2012/2013-ARSE,Pendente de quitação,Suspenso COM depósito judicial,2848209.81,6300240.1,,6300240.1,1.0298,Não
2024-09-10,2940946,201605,2016-05-26,2017-12-24,2017-12-21,574.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0015/2016-ARSE,Quitada pela conciliação automática,Quitada,1486672.16,1751299.8,1751299.8,0.0,0.6837,Sim
2024-09-10,1590275,201007,2010-08-18,2010-08-19,2011-09-15,393.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,315/2008-ARSE,Quitada pela conciliação automática,Quitada,61757.18,69345.92,69345.92,0.0,1.2723,Sim
2024-09-10,1590275,201008,2010-08-18,2010-08-19,2011-11-07,446.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,316/2010-ARSE,Quitada pela conciliação automática,Quitada,23398.17,26682.61,26682.61,0.0,1.2723,Sim
2024-09-10,2940946,201109,2011-10-05,2014-11-30,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0343/2011-ARSE,Pendente de quitação,Suspenso COM Seguro Garantia,2881106.06,6732856.75,,6732856.75,1.1456,Não
2024-09-10,2600226,201511,2015-11-25,2017-02-09,,0.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0019/2015-ARSE,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,0.7492,Não
2024-09-10,1590275,201212,2013-01-12,2013-10-14,2013-10-11,272.0,CPFL-PAULISTA COMPANHIA PAULISTA DE FORÇA E LUZ,0403/TN2022/2010/2010-ARSE,Quitada pela conciliação automática,Quitada,980.4,1039.22,1039.22,0.0,1.0402,Sim
2024-09-10,2940946,201808,2018-09-08,2018-09-09,2018-09-05,-3.0,Sopave Norte S.A. Mercantil Rural,0001/2018-AGER,Quitada pela conciliação automática,Quitada,141.07,141.07,141.07,0.0,0.4631,Não
2024-09-10,2940946,201903,2019-03-28,2023-08-31,2024-08-21,1973.0,Sopave Norte S.A. Mercantil Rural,0003/2019-AGER,Quitada pela conciliação automática,Quitada,24983.15,40577.63,40577.63,0.0,0.4329,Sim
2024-09-10,2940946,201703,2017-03-30,2017-03-31,2017-03-31,1.0,Sopave Norte S.A. Mercantil Rural,0015/2017-SFG,Quitada pela conciliação automática,Quitada,3595.57,3607.44,3607.44,0.0,0.5755,Sim
2024-09-10,1590275,200901,2009-10-28,2009-07-17,2010-04-13,167.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11706.0,11706.0,0.0,1.3459,Sim
2024-09-10,1590275,200901,2009-01-31,2009-07-17,2009-07-14,164.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitação manual,Quitada,10518.97,11005.23,11005.23,0.0,1.4079,Sim
2024-09-10,1590275,200901,2009-04-01,2009-07-17,2009-09-11,163.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11160.33,11160.33,0.0,1.3898,Sim
2024-09-10,1590275,200901,2009-05-01,2009-07-17,2009-10-07,159.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11226.66,11226.66,0.0,1.3821,Sim
2024-09-10,1590275,200901,2009-08-29,2009-07-17,2010-02-09,164.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11545.25,11545.25,0.0,1.3597,Sim
2024-09-10,1590275,200901,2009-06-30,2009-07-17,2009-12-10,163.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11390.47,11390.47,0.0,1.3666,Sim
2024-09-10,1590275,200901,2009-11-27,2009-07-17,2010-05-10,164.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11777.16,11777.16,0.0,1.3393,Sim
2024-09-10,1590275,200901,2009-12-27,2009-07-17,2010-06-08,163.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11861.42,11861.42,0.0,1.332,Sim
2024-09-10,1590275,200901,2009-01-31,2009-07-17,2009-07-15,165.0,BVP GERADORA DE ENERGIA S.A.,003/2009-SFG,Quitação manual,Quitada,69741.34,72990.63,72990.63,0.0,1.4079,Sim
2024-09-10,1590275,200901,2009-03-02,2009-07-17,2009-08-11,162.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11079.79,11079.79,0.0,1.3982,Sim
2024-09-10,1590275,200901,2009-07-30,2009-07-17,2010-01-11,165.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11465.71,11465.71,0.0,1.3666,Sim
2024-09-10,1590275,200901,2009-01-31,2009-07-17,2009-07-15,165.0,BVP GERADORA DE ENERGIA S.A.,002/2009-SFG,Quitação manual,Quitada,111463.3,116656.45,116656.45,0.0,1.4079,Sim
2024-09-10,1590275,200901,2009-09-28,2009-07-17,2010-03-09,162.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11613.87,11613.87,0.0,1.3528,Sim
2024-09-10,1590275,200901,2009-05-31,2009-07-17,2009-11-09,162.0,BVP GERADORA DE ENERGIA S.A.,001/2009-SFG,Quitada pela conciliação automática,Quitada,10518.97,11304.55,11304.55,0.0,1.3745,Sim
2024-09-10,1590275,200811,2008-11-27,2009-07-27,2009-03-10,103.0,Barra do Braúna Energética S.A.,061/2008-SFG,Quitação manual,Quitada,150013.12,153924.47,153924.47,0.0,1.4290330681765249,Sim
2024-09-10,1590275,200911,2009-11-23,2009-11-26,2010-01-07,45.0,Eólica Gravatá - Geradora de Energia S.A.,006/2009-ARPE,Quitação manual,Quitada,516.54,521.49,521.49,0.0,1.3393,Sim
2024-09-10,1590275,200911,2009-11-23,2009-11-26,2010-01-07,45.0,Eólica Gravatá - Geradora de Energia S.A.,007/2009-ARPE,Quitação manual,Quitada,516.54,521.49,521.49,0.0,1.3393,Sim
2024-09-10,1590275,200911,2009-11-23,2009-11-26,2010-01-07,45.0,Eólica Gravatá - Geradora de Energia S.A.,008/2009-ARPE,Quitação manual,Quitada,516.54,521.49,521.49,0.0,1.3393,Sim
2024-09-10,1590275,200811,2008-11-28,2008-11-29,2009-09-01,277.0,Eólica Gravatá - Geradora de Energia S.A.,006/2008-ARPE,Quitação manual,Quitada,6777.68,7337.68,7337.68,0.0,1.428524764312893,Sim
2024-09-10,1590275,200811,2008-11-14,2008-11-15,2009-09-01,291.0,Eólica Gravatá - Geradora de Energia S.A.,003/2008-ARPE,Quitação manual,Quitada,6777.68,7375.0,7375.0,0.0,1.433617667061584,Sim
2024-09-10,1590275,200911,2009-11-23,2009-11-26,2010-01-07,45.0,Eólica Gravatá - Geradora de Energia S.A.,005/2009-ARPE,Quitação manual,Quitada,516.54,521.49,521.49,0.0,1.3393,Sim
2024-09-10,1590275,200811,2008-11-28,2008-11-29,2009-07-21,235.0,Eólica Gravatá - Geradora de Energia S.A.,004/2008-ARPE,Quitação manual,Quitada,6777.68,7262.63,7262.63,0.0,1.428524764312893,Sim
2024-09-10,1590275,200811,2008-11-28,2009-06-27,2009-07-02,216.0,Eólica Gravatá - Geradora de Energia S.A.,005/2008-ARPE,Quitada pela conciliação automática,Quitada,6777.68,7229.87,7229.87,0.0,1.428524764312893,Sim
2024-09-10,1590275,200811,2008-12-07,2010-03-11,,0.0,Paraíso Bioenergia Ltda.,282/TN1501/2007/2008-ARSE,Cancelada,Cancelada,0.0,0.0,,0.0,1.427,Não
2024-09-10,2940946,202101,2021-03-13,2021-11-14,2021-11-11,243.0,SYKUÉ GERAÇÃO DE ENERGIA LTDA.,0001/2021-SFG,Quitada pela conciliação automática,Quitada,113425.69,117406.93,117406.93,0.0,0.358,Sim
2024-09-10,1590275,200803,2008-04-09,2008-04-10,2008-04-09,0.0,AES Tietê S.A,021/2008-SFG,Quitação manual,Quitada,10999.49,10999.49,10999.49,0.0,1.5095096178224772,Não
2024-09-10,1590275,201212,2013-01-13,2013-05-20,,0.0,AES Tietê S.A,135/2012-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,1.0402,Não
2024-09-10,1590275,201111,2011-12-08,2012-11-04,,0.0,AES Tietê S.A,1019/2011-SFG,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,1.1279,Não
2024-09-10,1590275,200803,2008-04-09,2008-04-10,2008-04-09,0.0,AES Tietê S.A,022/2008-SFG,Quitação manual,Quitada,14665.99,14665.99,14665.99,0.0,1.5095096178224772,Não
2024-09-10,1590275,200801,2008-12-26,2009-01-11,2008-06-10,-199.0,AES Tietê S.A,002/2008-SFG,Quitação manual,Quitada,50462.96,52590.11,52590.11,0.0,1.427,Não
2024-09-10,1590275,200804,2008-04-17,2008-05-29,2009-06-17,426.0,ENERCAN CAMPOS NOVOS ENERGIA S.A.,019/2008-SFG,Quitada pela conciliação automática,Quitada,184449.49,211282.74,211282.74,0.0,1.5067814897604712,Sim
2024-09-10,1590275,200906,2009-07-06,2009-07-09,,0.0,Agrenco Bioenergia Indústria e Comércio de Óleos e Biodiesel Ltda.,0002/2009-AGER,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,1.3666,Não
2024-09-10,1590275,200905,2009-06-04,2009-06-05,2010-04-08,308.0,FENIX ENERGY COMERCIALIZAÇÃO E GERAÇÃO DE ENERGIA ELETRICA LTDA,003/2009-AGES,Quitada pela conciliação automática,Quitada,89211.4,95716.97,95716.97,0.0,1.3745,Sim
2024-09-10,1590275,201101,2011-01-31,2013-05-18,,0.0,Triton Energia Ltda,2/2011-AGR,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,1.2213,Não
2024-09-10,2940946,201405,2014-05-29,2014-08-24,,0.0,SPE Arvoredo Energia S.A,010/2014-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,0.926,Não
2024-09-10,2600226,201402,2014-02-28,2016-04-22,2016-04-11,773.0,Usina Xavantes S.A.,1001/2014-AGR,Quitada pela conciliação automática,Quitada,368745.93,462849.89,462849.89,0.0,0.9429,Sim
2024-09-10,1590275,200912,2010-01-08,2010-01-09,2010-02-05,28.0,BORBOREMA ENERGÉTICA S.A.,052/2009-SFG,Quitada pela conciliação automática,Quitada,146883.96,147854.23,147854.23,0.0,1.3254,Sim
2024-09-10,1590275,201208,2012-09-08,2013-04-05,2013-10-17,404.0,BORBOREMA ENERGÉTICA S.A.,099/2012-SFF,Quitada pela conciliação automática,Quitada,1749185.59,2244380.03,2244380.03,0.0,1.0633,Sim
2024-09-10,2940946,201303,2013-03-27,2013-05-23,2014-02-28,338.0,BORBOREMA ENERGÉTICA S.A.,0002/2013-SFG,Quitação manual,Quitada,1650004.32,2114150.53,2114150.53,0.0,1.0298,Sim
2024-09-10,2940946,201601,2016-01-21,2016-07-08,2023-12-12,2882.0,MARACANAÚ GERADORA DE ENERGIA S/A,0007/2015-ARCE,Quitação manual,Quitada,301433.97,557411.69,610557.28,-53145.59,0.727,Sim
2024-09-10,2940946,201306,2013-06-22,2013-07-04,,0.0,MARACANAÚ GERADORA DE ENERGIA S/A,0009/2013-SFG,Cancelada,Cancelada,311194.22,311194.22,,311194.22,1.0116,Não
2024-09-10,2940946,201306,2013-06-22,2013-08-31,2023-11-30,3813.0,MARACANAÚ GERADORA DE ENERGIA S/A,0009/2013-SFG,Quitação manual,Quitada,2089674.6,3778559.41,3778559.41,0.0,1.0116,Sim
2024-09-10,2940946,201208,2012-09-07,2013-03-28,2023-11-30,4101.0,MARACANAÚ GERADORA DE ENERGIA S/A,098/2012-SFF,Quitação manual,Quitada,1728928.95,3762668.07,3244966.16,517701.91,1.0633,Sim
2024-09-10,2940946,201601,2016-01-21,2016-02-04,,0.0,MARACANAÚ GERADORA DE ENERGIA S/A,0007/2015-ARCE,Pendente de quitação,Cancelada,53145.59,101949.19,,101949.19,0.727,Não
2024-09-10,2940946,202006,2020-07-19,2022-12-15,,0.0,MARACANAÚ GERADORA DE ENERGIA S/A,0002/2020-ARCE,Pendente de quitação,Suspensa COM decisão judicial,1161677.14,1814539.69,,1814539.69,0.3707,Não
2024-09-10,1590275,201002,2010-02-21,2010-02-22,2010-06-14,113.0,MARACANAÚ GERADORA DE ENERGIA S/A,006/2010-SFG,Quitada pela conciliação automática,Quitada,100344.87,102968.37,102968.37,0.0,1.3195,Sim
2024-09-10,2940946,202205,2022-05-19,2022-09-02,2022-10-13,147.0,MARACANAÚ GERADORA DE ENERGIA S/A,0009/2022-SFG,Quitação manual,Quitada,3298022.79,3820759.41,3820759.41,0.0,0.2765,Sim
2024-09-10,2940946,201208,2012-09-07,2012-09-20,,0.0,MARACANAÚ GERADORA DE ENERGIA S/A,098/2012-SFF,Pendente de quitação,Cancelada,237881.68,536328.04,,536328.04,1.0633,Não
2024-09-10,2940946,202203,2022-09-17,2023-03-18,2023-03-31,195.0,TEVISA               TERMELETRICA VIANA S/A,0006/2022-SFG,Quitação manual,Quitada,5992828.65,6364384.03,6364384.03,0.0,0.2336,Sim
2024-09-10,1590275,201002,2010-02-13,2010-06-05,2010-08-16,184.0,SPE CRISTINA ENERGIA S.A.,005/2010-SFG,Quitada pela conciliação automática,Quitada,14164.92,14812.02,14812.02,0.0,1.3195,Sim
2024-09-10,2600226,201508,2015-08-29,2016-03-25,2016-03-24,208.0,COPEL-GT Copel Geração E Transmissão S.A.,0027/2015-SFG,Quitada pela conciliação automática,Quitada,100024.4,107526.23,107526.23,0.0,0.782,Sim
2024-09-10,2940946,201606,2016-06-30,2017-07-06,,0.0,COPEL-GT Copel Geração E Transmissão S.A.,0026/2016-SFG,Pendente de quitação,Encaminhado para insc. em Dívida Ativa - sem CADIN,765649.77,1426711.78,,1426711.78,0.661,Não
2024-09-10,2940946,201806,2018-07-29,2020-12-03,2023-07-31,1828.0,COPEL-GT Copel Geração E Transmissão S.A.,0020/2018-SFE,Quitada pela conciliação automática,Quitada,577056.77,891379.59,891379.59,0.0,0.4735,Sim
2024-09-10,2940946,201706,2017-07-08,2018-02-18,2018-03-22,257.0,COPEL-GT Copel Geração E Transmissão S.A.,0045/2017-SFE,Quitada pela conciliação automática,Quitada,90888.38,105548.67,105548.67,0.0,0.5422,Sim
2024-09-10,1590275,201208,2012-09-06,2012-11-22,2012-11-23,78.0,COPEL-GT Copel Geração E Transmissão S.A.,121/2012-SFE,Quitada pela conciliação automática,Quitada,71348.14,72967.75,72967.75,0.0,1.0633,Sim
2024-09-10,2940946,201510,2015-11-05,2022-02-12,2022-02-23,2302.0,COPEL-GT Copel Geração E Transmissão S.A.,0034/2015-SFG,Quitada pela conciliação automática,Quitada,1842867.46,2679160.72,2679160.72,0.0,0.7492,Sim
2024-09-10,2940946,202212,2022-12-31,2023-07-28,2023-08-07,219.0,COPEL-GT Copel Geração E Transmissão S.A.,0070/2022-SFG,Quitada pela conciliação automática,Quitada,79369.56,86028.67,86028.67,0.0,0.1908,Sim
2024-09-10,2940946,202302,2023-03-04,2024-02-26,2024-03-06,368.0,COPEL-GT Copel Geração E Transmissão S.A.,0003/2023-SFG,Quitada pela conciliação automática,Quitada,137573.56,153903.54,153903.54,0.0,0.1699,Sim
2024-09-10,2600226,201404,2014-04-26,2014-12-06,2014-12-18,236.0,COPEL-GT Copel Geração E Transmissão S.A.,0021/2014-SFE,Quitada pela conciliação automática,Quitada,31866.74,35531.41,35531.41,0.0,0.9347,Sim
2024-09-10,2940946,201707,2017-07-30,2017-11-10,2017-11-30,123.0,COPEL-GT Copel Geração E Transmissão S.A.,0058/2017-SFG,Quitada pela conciliação automática,Quitada,71100.21,78217.34,78217.34,0.0,0.5422,Sim
2024-09-10,1590275,200911,2009-12-06,2010-10-11,2010-10-01,299.0,COPEL-GT Copel Geração E Transmissão S.A.,093/2009-SFE,Quitada pela conciliação automática,Quitada,9076.96,9768.34,9768.34,0.0,1.332,Sim
2024-09-10,2940946,202404,2024-05-05,2024-06-13,,0.0,COPEL-GT Copel Geração E Transmissão S.A.,0009/2024-SFT,Cancelada,Cancelada,0.0,0.0,,0.0,0.0357,Não
